id,landmarks
6098eb6ba9197ad0,7314 1.00
60995e9c15fee466,10494 1.00
6099c35086856888,8205 1.00
6099ff16a5179f7f,10317 1.00
609a039d6712b16e,8205 1.00
609a5c27d5252820,9060 1.00
609a5dc5050ba280,11832 1.00
609a74fb0cc349c4,6764 1.00
609ad909c08a15fa,3960 1.00
609b9d2aec673ad6,14713 1.00
609c6b3912ffb912,7618 1.00
609cb46e072834fb,11343 1.00
609d611d78dbbeb8,9060 1.00
609da0ca5a3e3278,4982 1.00
609ea7c8eb2f3d54,10494 1.00
609f71096f334163,14246 1.00
60a12a4357ac43e7,10317 1.00
60a184e878ccde71,10317 1.00
60a1fc922b8fca38,10434 1.00
60a22abfa1263fdc,11938 1.00
60a2c2a620527698,11832 1.00
60a40cb54fe4544e,10494 1.00
60a59660742e3c1f,4383 1.00
60a697639f71d95b,9060 1.00
60a6ba4891874519,9605 1.00
60a6c05edfbcc906,13431 1.00
60a77a1b5ed11335,14234 1.00
60a7ae3d38ccfe24,12211 1.00
60a8752dd8cc00d5,10494 1.00
60a8bb03efb39930,10434 1.00
60aa1c38c7b1887b,7629 1.00
60aa252c15fe389f,10494 1.00
60aad55c385930c5,8205 1.00
60ab1099f32fc984,573 1.00
60abdab5725d5c8e,9060 1.00
60ad0609aebddeb6,9747 1.00
60ad232ac823e6f6,573 1.00
60ad3be907e3b6f8,10494 1.00
60ae008f350e7053,573 1.00
60aeae9b01a167ed,3012 1.00
60aef07cb8fc8a63,7325 1.00
60aef8f983d0e407,4499 1.00
60af93720738293a,12383 1.00
60b036ec84dde34e,11659 1.00
60b0b5e602be8b7b,9605 1.00
60b182f1c994ac55,10317 1.00
60b1ce787105cc47,573 1.00
60b1e7708375d507,11832 1.00
60b1e82261fc333d,11832 1.00
60b3235e425fb8da,14011 1.00
60b339535c9fee2a,12538 1.00
60b35d8984a064fc,5394 1.00
60b4e1119dee8ce0,10494 1.00
60b545050050da15,573 1.00
60b5d32e7cd2aa59,12826 1.00
60b65923c79a013d,11832 1.00
60b73444156da6da,2373 1.00
60b78be77d5d5480,11832 1.00
60b83888a501bcfb,5114 1.00
60b8bdae5c8f00d3,11643 1.00
60b8e79b043dc8f5,3793 1.00
60b9328abc0e4b89,8205 1.00
60b9e49242ba21cc,3876 1.00
60b9eb1ccf6ad228,11002 1.00
60ba5d48f052218b,9390 1.00
60baebf0d1cebca3,14586 1.00
60bb53326a20b22d,4519 1.00
60bbbe00568f5dd3,9060 1.00
60bbdf7da3758f68,10434 1.00
60bc881e4283be23,10317 1.00
60bd314d823efb73,2893 1.00
60bdac47fffed72d,9060 1.00
60bdbf11b1cd31e8,2222 1.00
60be7b05c17d5b0b,9747 1.00
60be9ee6aab70965,2054 1.00
60bec40e50f9e3e4,11431 1.00
60bee10ae39501c4,2054 1.00
60bfb01dda190628,5923 1.00
60bfc2a14b895cdb,12057 1.00
60bfc995b7d4043f,10434 1.00
60bfcc7e84f754c6,10434 1.00
60c0b8bd1a34969f,11832 1.00
60c0cf5712d14b05,10494 1.00
60c19571b2464319,5114 0.99
60c3a368aa87be5c,11343 1.00
60c47e38844d9df8,14713 1.00
60c4b0807155a8a8,3438 1.00
60c50f9686dbf002,10494 1.00
60c5d54b5fa8abf1,5557 1.00
60c6813ffc86b72d,10317 1.00
60c7013eddb9308a,10434 1.00
60c754650d98a938,13480 1.00
60c8343411391493,11832 1.00
60c83b46e1512f97,7629 1.00
60ca541f7499717e,10434 1.00
60caa871310ad656,3960 1.00
60caddf641b8cc54,8205 1.00
60cae7aff113ab52,4198 1.00
60cb894b5d229871,10317 1.00
60cc0c3e64e33553,12411 1.00
60cc2393bce3f5f5,5032 1.00
60ccff28d7e928fb,11938 1.00
60cdd253e93e92aa,13431 1.00
60cdde933ce59922,10434 1.00
60ce51f5f984c061,8276 1.00
60cee366c5cdcc9d,4499 1.00
60cf1ef5d755cac6,3438 1.00
60cfe526af4752a3,11643 1.00
60cff852c6b35c50,9060 1.00
60d1afc683a22b99,10079 1.00
60d1cd63c70dbe9c,5528 1.00
60d1ff267fa09536,11973 1.00
60d2396817360a5c,9060 1.00
60d3bddcf8eb24e4,8417 1.00
60d4ab19270aa253,9060 1.00
60d4e030cfd314dc,13431 1.00
60d526694b9c90dc,7314 1.00
60d629da1b399f3f,10317 1.00
60d7c36836da8a20,5557 1.00
60d80cf538210aab,12587 1.00
60d8745dd760b317,10494 1.00
60d8b97fa3ec23d1,5557 1.00
60d8da116fb193a6,8537 1.00
60d939264f4515a7,11832 1.00
60dd4e0d9fab234f,10494 1.00
60ddba5d11d61fc5,9060 1.00
60de4e28f7191e82,5557 1.00
60de5e88fb114df4,10494 1.00
60de6408087cc7e4,10494 1.00
60dec873644a157f,6650 1.00
60df0f6528d12a98,10494 1.00
60dfd4302dadebaf,12057 1.00
60e00d7ef60922d2,6911 1.00
60e02ee5de446f44,5557 1.00
60e13ecc639422d5,10434 1.00
60e195ebaae7dfd3,11832 1.00
60e2894341ea3d2a,13065 1.00
60e42566183563a2,6993 1.00
60e53163114f3c8e,12735 1.00
60e6247cb81cee2c,11832 1.00
60e64088bf02d916,10434 1.00
60e662117c229e6b,2373 1.00
60e77e5661bfc0e0,10434 1.00
60e88c519d51524b,10317 1.00
60e8f372f30792f6,4499 1.00
60e8fe442c150fca,5984 1.00
60e99ba8053d44bb,11973 1.00
60e9a72dc5fc89e4,5114 1.00
60ec25feb47257a9,10621 1.00
60ec780687427a6c,11643 1.00
60ecb084aa0752e7,11643 1.00
60ede915db0d93c6,4499 1.00
60f17ed73e266e5e,11832 1.00
60f24a72153135f6,2054 1.00
60f27e94d456a70d,10494 1.00
60f2cb052214c71e,11832 1.00
60f2e0abb79ed21a,6764 1.00
60f37b587f73a14c,3960 1.00
60f3ab3925047253,5557 1.00
60f3e20bdad25474,11832 1.00
60f5fcfa12e5db1d,11643 1.00
60f654588212a616,9318 1.00
60f6bfece42e6fc0,3438 1.00
60f6ec83f46df608,3438 1.00
60f7d6e32e9c01c5,5204 1.00
60f807f411951140,12851 1.00
60f8acfa5d85c608,10317 1.00
60f8b81591704642,5114 1.00
60f9320d649efe65,11643 1.00
60faf9b65f359605,12357 1.00
60fb0eb10cbf4495,2373 1.00
60fb705c4130ca28,9060 1.00
60fb87d76c51abd6,8201 1.00
60fc892a71318770,10621 1.00
60fca4832de9003b,10434 1.00
60fd113ada280c3e,10043 1.00
60fd91da3129dafb,7059 1.00
60fe111739bef327,829 1.00
60fec0bde4f99343,2893 1.00
60fede12d5dfe130,6452 1.00
60ff09b2abf4c4e4,5474 1.00
60ff2ae7879e7631,7956 1.00
610015233d7846bd,573 1.00
6100b4cbd89db837,11832 1.00
6100e9f3df6f6892,4914 1.00
6100f7eb4505ea07,3438 1.00
6100f8cc6c68c67f,10317 1.00
6101232ebcc1a402,453 1.00
61029668c39f97a5,11002 1.00
61029b4ca87848d6,11973 1.00
6102bff6c5d275bc,6993 1.00
6103629af34293cc,10434 1.00
6103caa48cc31563,9060 1.00
6103f3ff3c24bbb2,9621 1.00
6104087c494edb9d,11832 1.00
6104c44b5ab28465,10317 1.00
61051013c6b6be0f,3438 1.00
61054400921184c8,7077 1.00
61064769ddc62ff9,10434 1.00
61069d0ad63d3f25,4499 1.00
610874054d76105d,12211 1.00
6109f3d5c943e94a,6764 1.00
610bed2245951d3e,7314 1.00
610bf196f01f3574,9621 1.00
610c8a287497c7bd,10494 1.00
610cbaeb51f7e30a,11973 1.00
610d07210d2e40d6,6764 1.00
610dbbb8647afe1c,5248 1.00
610f8ed8e038d858,10317 1.00
6110f6d36804e7e1,10494 1.00
611391a4c10a4074,3438 1.00
6113e09ee5bfe5fb,10434 1.00
61143898b48144d7,9060 1.00
6114462ab6af0609,10317 1.00
6114de9ebfaf87d0,10317 1.00
6114f6e41d9b177a,9060 1.00
611501cdcbc0796b,10317 1.00
611582e389393938,14330 1.00
6116f3c100995243,10079 1.00
611711da006cdea1,3052 1.00
61172a41373b5df9,11832 1.00
61174151662d16ce,14586 1.00
611750dc6e8a9fd7,9605 1.00
6117c13a6e90a5e6,10317 1.00
6117d42c5d2fb708,11832 1.00
6117eed3f122109f,4792 1.00
6117f743191f24f6,9219 1.00
6118574d1369a689,4499 1.00
611949135499abf3,10317 1.00
61194e238f1e0555,11643 1.00
6119bb0c47e95952,6993 1.00
611a1066a3cbec54,9027 1.00
611ad9e238c0cbe5,10228 1.00
611bbba4219c3c43,10317 1.00
611c35f8aaeab1fb,10621 1.00
611cc0089e94a2cf,10317 1.00
611cd52469fe8dd4,5474 1.00
611cff4516387ec4,573 1.00
611dd1f6c96e007b,14586 1.00
611f48d094b294e0,573 1.00
611f8f60204ebc4a,10317 1.00
611fe1ead05ce832,10494 1.00
61200d4f00f81583,9060 1.00
612062344d13e968,2701 1.00
6120fc13f40041bf,10434 1.00
61210cffd77ea0c8,10494 1.00
6121b1bf549dc514,573 1.00
6121b319f0bce69b,4499 1.00
6122745229df5bd2,5984 1.00
6122a1d4d1c73dba,4499 1.00
6122b6cb5d696a03,11832 1.00
612408f6d7615f29,4499 1.00
6124360d0fc56639,10494 1.00
61251f813afede80,5984 1.00
6125eceac6e4776e,9060 1.00
6127a931236d3129,2196 1.00
6127f6d4c63138a7,13786 1.00
61295fe9156e97ab,10494 1.00
6129641a949b8463,10317 1.00
612991d67a7e5cd6,4519 1.00
6129c7d672241160,3242 1.00
6129e12a32d9f5fb,10317 1.00
612a9cb582cf287a,10494 1.00
612b38cf2937f3a0,9060 1.00
612b7246c211125c,11043 1.00
612c7742ecde2650,13431 1.00
612c8500dcce3649,4499 1.00
612da93c811a21a9,11832 1.00
612e1e56a2aec9a0,10317 1.00
612e610dbf08106a,7314 1.00
612e8d42cf698370,11832 1.00
612eac979c84e2c5,10434 1.00
612ec1d6f9b05b4b,3806 1.00
612f7a321ee34e70,8205 1.00
612fee3d2490f213,12211 1.00
6131025f37d42110,9060 1.00
61310f1a68c1530f,11832 1.00
613131d41beaa4ff,453 1.00
61318b8846e64e00,10434 1.00
61318c2d97168fce,10317 1.00
6132b553cc090df5,10494 1.00
6134be3db280debf,9074 1.00
6134f8679cee986d,9747 1.00
613557dded23311f,13137 1.00
613625d0905b5949,10317 1.00
6136998ac9e0de90,10494 1.00
61371d0a494bbc55,3806 1.00
613763597cd6bfbe,10494 1.00
61379baab4b7bd0d,11343 1.00
61392243f66e17b9,4519 1.00
61394d389553cbc4,13431 1.00
613a2be3aaac4165,2761 1.00
613a9d7b58b951d4,13361 1.00
613caec4a5f28ac8,10434 1.00
613d163e9ad40904,9060 1.00
613d3f37730f0b22,8205 1.00
613ded7dfe508956,7314 1.00
613ef6fae2c04ed7,9060 1.00
614032361166ebd7,10434 1.00
6140d393a1daef31,4649 1.00
614102ef15c9e70a,13376 1.00
61419a962e4f5d4d,9318 1.00
61420699ea321725,6988 1.00
61423d7f6ffa5af9,10494 1.00
614244d82df2ea66,7314 1.00
614256f3ca4d4c68,10494 1.00
61437208755669e4,12057 1.00
6143bfa1d0689213,13480 0.99
614457d81fec041d,3556 1.00
61449d725442e11d,11832 1.00
6145d6f0471cfaac,10317 1.00
61466d7f901ee4eb,7314 1.00
614710729d8d1ec9,4499 1.00
61474cce009c6e7c,11973 1.00
6147655c64fd5076,12868 1.00
6147bdf48dd15fdc,6911 1.00
61487c59da782e7d,10317 1.00
61495abeccd32355,11832 1.00
614961ec09c85a0f,2701 1.00
614a49d7d3bf9722,573 1.00
614a6495a0fd2c52,13431 1.00
614ab0dd843ad65d,9060 1.00
614b01d2396d107d,10317 1.00
614b045c18ffabcb,12538 1.00
614c6996d405753b,573 1.00
614dc8c69f0bc1a7,1530 1.00
614dfb39075a2f5f,4499 1.00
614e87b8fefa0d04,13065 1.00
614ed4b93191d77d,10317 1.00
614eeb5df22c8dc8,10494 1.00
614f75b4383a5e7f,10317 1.00
614ff5b0dce18cf9,14472 1.00
6150ed03eaf5cebc,3438 1.00
6151308ae81c91a6,10494 1.00
615215b9f7e457cd,11832 1.00
6152b6d6e843fffe,6519 1.00
61536b0732ffe4f2,5204 1.00
615399ad80264b1c,6977 1.00
61540b0f72723c23,573 1.00
6154162208457770,10494 1.00
61541f85602d3110,10317 1.00
61542c50f48b8247,11832 1.00
6155204bf8af3647,10494 1.00
61554d915da61b34,13065 1.00
6156539214b75a80,11832 1.00
61566847ab8ed264,10434 1.00
61573a5c97b1ccb4,13431 1.00
61575ef6eb3d6a7c,11643 1.00
61578974ca4b081d,10494 1.00
615836090efd7e5f,4499 1.00
6158a9449e93f81e,9605 1.00
6159ce1e40f57005,9060 1.00
615a189b872566e7,5032 1.00
615a7892162d1879,11398 1.00
615bbcf25852e05b,4499 1.00
615bd03e6954fb54,5032 1.00
615c2baa20a85f7c,9060 1.00
615c71c62d0019e0,10317 1.00
615c7a88f71d0bb2,3242 1.00
615ca4bf7ff7cf5a,8537 1.00
615cbbcf3693e1d8,11697 1.00
615d1b9e8e7bb26f,8537 1.00
615d5dde39b5ec05,14586 1.00
615daddf82e5284d,10358 1.00
615dd6b20b1a8f99,5204 1.00
615f71f431ab38c0,11832 1.00
615f95530ff962f6,10317 1.00
616077967f61c31b,13431 1.00
6160a4bd9135e14b,13361 1.00
6160ecec711787b0,10494 1.00
6161f7150e4109a3,13431 1.00
616375c8d10831a3,7696 1.00
61644314d7e9282a,11002 1.00
61662054ef018aac,10043 1.00
6166c33174c68b3b,4383 1.00
61686f3b69ce68d9,10434 1.00
61687e3a57ba62ca,573 1.00
616904ccda897d8d,10317 1.00
6169a935f01fb039,10317 1.00
6169c9a542ac142e,8205 1.00
6169f04f7d594958,5114 1.00
616a5fabc8086fba,11043 1.00
616ad43302bb6e37,5032 1.00
616b35d4b7281172,5557 1.00
616bfc4d039d6389,10434 1.00
616c8363415bef27,6705 1.00
616d1929cdaee122,10494 1.00
616ec1076ec9ad2b,4499 1.00
616f3efb10d9e693,11938 1.00
616f7e3924174268,10550 1.00
61704c6ca219e24c,10434 1.00
6171b01ac0b0f129,11832 1.00
61723b52985caadd,11832 1.00
6172dcda58133395,2054 1.00
61734491dd16a004,13480 1.00
6173c80ebdc5f789,3793 1.00
6174b1705b9ce105,573 1.00
61752f9a7399b57a,11832 1.00
6175345170390ce3,10434 1.00
6175d5e24969c95c,10494 1.00
6176279ae8a56789,11832 1.00
6176d7352b947660,4499 1.00
6176f817df687da9,9060 1.00
61773a72a4f4a204,5557 1.00
6177fa563a7dc562,10317 1.00
61781b1fcb1aa659,11643 1.00
61787dc36ad76e05,10494 1.00
61788aae5251fb34,11832 1.00
6179469f2976cbcd,11832 1.00
617978b19b8d92cc,12057 1.00
6179e5d0822403c0,11832 1.00
617a9d595c1ceb95,10494 1.00
617b6c938f1c6ee7,10317 1.00
617b80252e718fd8,5557 1.00
617b835c05fbb8d2,10434 1.00
617bb5e930fda60a,9074 1.00
617c42c457011ac6,3431 1.00
617c465d184f32e7,3806 1.00
617d112f358197b1,9060 1.00
617d658d33827c6b,9898 0.96
617d825570263892,9060 1.00
617df85b22f3b28c,11343 1.00
617e2c3bbd0d292f,4499 1.00
617e7db4a6790f7e,11444 1.00
618077fa6e36e4e0,10317 1.00
6180919d41babf5a,11832 1.00
6180a66693bc4153,13431 1.00
6180c04ae09f5b3d,10043 1.00
61812c57a979c698,13361 1.00
6181f16d22e3a035,14586 1.00
6184412425c887f0,10317 1.00
61844402540928ce,11832 1.00
618521181a04003b,573 1.00
618768b1816ff21e,10434 1.00
618898618213604d,10317 1.00
618904cabe4f2510,10434 1.00
61890dbf73f26ab0,9060 1.00
618995489669606f,2135 0.99
618a7296e8d68120,6676 1.00
618af5a5352b4bbc,14234 1.00
618ce437cb88ef47,13495 1.00
618d167c795c146f,13431 1.00
618d31b87eb7e932,11643 1.00
618d4cebf3013972,6764 1.00
618d8fad54345624,405 1.00
618e4128c588d181,11832 1.00
618e600f83badfa9,12826 1.00
6191100fbe6e995e,13431 1.00
619233dd23007575,14586 1.00
6193ccce752766b8,3806 1.00
6193cd4fa0a318e0,10317 1.00
6193e4a6e483ab1d,11832 1.00
619443aefc790064,10621 1.00
619447f9ffb6cb5b,10434 1.00
619672ef4626f5e2,14330 1.00
6196d502d6cfba14,13065 1.00
6197178edfd3104e,7314 1.00
6197a65d521e0449,12383 1.00
6197c7c3aa04d87e,10358 1.00
6197d6bbf7a9249a,9060 1.00
61995f1fe620da84,9318 1.00
619a8b73aa29a141,10434 1.00
619b64c733bb7be1,10434 1.00
619b9161843ca9dc,10043 1.00
619c6a864252ff57,3438 1.00
619c936db08404c0,10317 1.00
619d27c022de857b,12057 1.00
619dded88d4e5f31,8831 1.00
619e6bf16e16c8fe,12072 1.00
619ea4d2a0be02f4,573 1.00
619ecd9e4346d751,5114 1.00
619f3147934375c4,829 1.00
619f9f7cbeebd894,10494 1.00
619fbf0d4b723a06,10494 1.00
619fc450fa924dc3,9060 1.00
61a027d338f5460b,6764 1.00
61a06f2a2258b587,8537 1.00
61a07beeefafe908,9060 1.00
61a2bcc833de0ed8,5710 1.00
61a2bfab8eb4b631,9318 1.00
61a31014a75322f1,47 1.00
61a6468acad38668,10494 1.00
61a75c69fa32436e,10494 0.99
61a812c300de4d66,11832 1.00
61a81600062f7658,4038 1.00
61a850265553d1f0,6764 1.00
61a8fcbd36bc207d,11832 1.00
61a9e4011f577e45,11832 1.00
61aa0986fac7838a,4499 1.00
61aaa9c491eab1b8,13480 1.00
61ab21e4edb0218c,573 1.00
61ab5a27f90190fe,14586 1.00
61adfb3285a992d3,10494 1.00
61ae020c9d64e21f,266 1.00
61ae3978086b3ed0,9060 1.00
61aeb1459b5f2c44,10559 1.00
61aeeb2e8768e6ce,573 1.00
61aefa34bf7a1c85,9699 1.00
61af199a0b493cb5,11002 1.00
61af471a097e9d04,365 1.00
61af58bfab75de76,5705 0.99
61afbe27a995dac3,8205 1.00
61b0bbf2a9f21b77,11973 1.00
61b0f3d53aa61cd6,11643 1.00
61b134d413e06d8f,10317 1.00
61b1a2698ebeec35,10043 1.00
61b1fa6cec504142,10317 1.00
61b266bd1ce9cdb2,14586 1.00
61b26fc36ab3612e,11832 1.00
61b313dc56dec829,11643 1.00
61b39747cc43fe34,10317 1.00
61b3e687273ee4e9,10434 1.00
61b48c978c5ed186,5528 1.00
61b5d54284fb1434,8555 1.00
61b641405d284670,9060 1.00
61b6421e2a683ad1,573 1.00
61b691427536af70,10317 1.00
61b6b45dc6ea6326,11832 1.00
61b6f49c023514d6,11832 1.00
61b73d48ca5a3867,573 1.00
61b7a206d73598a1,2744 1.00
61b7c2ee1dba1e39,12057 1.00
61b8a5224b67c786,11832 1.00
61ba56b1ff617047,10317 1.00
61babccb0742e648,2059 1.00
61baf6b2c0546928,8205 1.00
61bb21aacd2c8c55,13301 1.00
61bba529762581c5,9060 1.00
61bc0092296c3ec7,10434 1.00
61bdc26ba5d62fe0,573 1.00
61be2ad004fe19d1,10494 1.00
61be594a72a39f8b,10494 1.00
61bef8ce6dec0083,11343 1.00
61befec9bca2626b,5557 1.00
61c1b75f2f4b2e04,10317 1.00
61c20de85e565f17,10621 1.00
61c2a215f08f1554,14330 1.00
61c4099b7d099d23,5944 1.00
61c4ba3521376ee2,2093 1.00
61c707d848e4da1f,13817 1.00
61c7130c3d3d59dc,10269 1.00
61c7d73b6309bcee,9699 1.00
61c8013d0b40011a,7059 1.00
61c8244f4e128176,10434 1.00
61c8255a40183f03,10621 1.00
61c84ebfae694710,10317 1.00
61c8723c38cd4ece,3438 1.00
61c888b829336f89,11832 1.00
61c9a793c62a0991,13480 1.00
61caa52ddfea6dbc,14384 1.00
61cac0a4d0dc022a,3242 1.00
61cb457d66da85f4,9060 1.00
61cb4e5d57b23389,829 1.00
61cbfdbcb1269db3,8205 1.00
61cc44805e32acb8,10494 1.00
61ccd15c241fbef5,7976 1.00
61ccf206beb23a14,573 1.00
61ce63f40aa49092,573 1.00
61cff3ec85683ea0,10317 1.00
61d0cc83ff287445,8711 1.00
61d0ec468be673b2,4499 1.00
61d12bfd57776277,10494 1.00
61d187e62c9275b6,9060 1.00
61d1a5a555bd1031,5792 1.00
61d212a701de6c55,11643 1.00
61d32f75db08a93c,9747 1.00
61d3c697726b04d7,14586 1.00
61d483b0e24bb64a,2893 1.00
61d4a359ebabc0bd,9318 1.00
61d5045e7a7263ac,11938 1.00
61d59149465a7344,4499 1.00
61d5c50e3ef8277b,10317 1.00
61d5e0e9c49e71fe,10317 1.00
61d70745cb0238e3,14586 1.00
61d762cb654f383d,14586 1.00
61d82eefc04a3067,11427 1.00
61d8fbb486b2e498,2464 1.00
61d9fcfd306e7175,13265 1.00
61da9cd0cf812c87,5032 1.00
61db75d00a314200,9074 1.00
61dbc5c64307bc02,4499 1.00
61dcff4df877712d,11343 1.00
61dd5836e4066438,8537 1.00
61dd8db55c7ccce0,11832 1.00
61df197d3014b285,10317 1.00
61df5f77cc1efb75,573 1.00
61dfef40381bb4be,11643 1.00
61e08f03be1a090c,14472 1.00
61e1f0340bfbfe07,11832 1.00
61e20865536afb38,3806 1.00
61e26b9ec7d7beeb,5944 1.00
61e2a74679545572,6764 1.00
61e2bf3312348fc1,5557 1.00
61e2edb93b66214a,5616 1.00
61e3599600fe23ef,11832 1.00
61e37dd268cf5e9e,2701 1.00
61e5e1b2d9b4cb52,12057 1.00
61e5e5ed29c23dde,12337 1.00
61e5eb708f3ed169,573 1.00
61e650371c9f1380,12057 1.00
61e72c6f6d0edc4a,5557 1.00
61e7f863b8c55ff1,4499 1.00
61e8f64b1c0c257c,8205 1.00
61e930f7445faeeb,4499 1.00
61e944ef30e9bf79,3438 1.00
61e9704c92521dfa,8494 1.00
61e99b93d922d66f,573 1.00
61eb243d57106020,2054 1.00
61eb281c6c819b70,8205 1.00
61ecaabe3ad4cce1,9060 1.00
61ee1daf28b029f9,4499 1.00
61eeb203ccac3535,11832 1.00
61ef18afdd401239,4499 1.00
61efac2fa1154b5f,10317 1.00
61f0c2f9b56d7965,11343 1.00
61f15596d3f81e47,4499 1.00
61f1ee48466d9830,863 1.00
61f23d24f39ac99b,4499 1.00
61f529f1649914ec,10317 1.00
61f5b7c660a65fd9,11832 1.00
61f666138bf1301e,13480 1.00
61f88ae8fa6fd53e,2054 1.00
61f9960d766021f5,9060 1.00
61fadca458876238,10494 1.00
61faffce141c1a1b,6764 1.00
61fba774bba3452e,10494 1.00
61fbda983817dead,9060 1.00
61fc16fdc344cb86,10434 1.00
61fd3a94b612283a,4499 1.00
61fd54145db66696,10494 1.00
61fe8858f0ce349a,13361 1.00
61fea3832bce53ef,7956 1.00
61fed863f9c466f2,11643 1.00
61ff76caede28912,13072 1.00
61ffd829669377d8,11643 1.00
6200a94d173bd940,4499 0.99
620163555e4a206c,13600 1.00
6201ca8358e530d1,12868 1.00
6201f00aada6d2d3,4383 1.00
620367f7a7457552,2373 1.00
62036d2a2ed87e08,573 1.00
6204451798926f3d,863 1.00
620531f873f8c75f,5923 1.00
6205525c4ff5f066,5557 1.00
6205ee249f21204b,10317 1.00
6206cf3a1f57c542,13361 1.00
6206dc351511e5cc,2054 1.00
62077c9ae223c096,11643 1.00
620844d61c0437cc,7746 1.00
6208581222d520e7,4499 1.00
6208efce2e041f6d,9060 1.00
62091212b41ad87d,12538 1.00
620922943f175672,10434 1.00
6209362ecf48845e,10317 1.00
6209410d2dff16cd,13431 1.00
620a6ddfc42aad2a,6764 1.00
620ad0d96f88620d,10434 1.00
620bd15ef1ebabaa,13431 1.00
620c1d9ac5676efb,13495 1.00
620e6b7b9ed9379f,9747 1.00
620ea80b26a81130,10434 1.00
620ecfbab38423e0,13431 1.00
620ee0ad64a9ce21,8505 1.00
62100b18459cf62b,14395 1.00
62116fcb8ad43bca,11832 1.00
6211f4dfb1d04315,13431 1.00
6212772b282d4233,9060 1.00
62132031ae59983d,12851 1.00
6213481a1dcbd2f7,10434 1.00
621362f4709bd125,453 1.00
621399e335d6fd0b,10317 1.00
6213c139758550e7,4914 1.00
6213cef66046eed8,11643 0.99
6214258f761b10de,10317 1.00
62147abd2ee0a0e0,2464 1.00
6216d64a4dd500e7,11832 1.00
621703e75185db70,14586 1.00
62184225582f65a6,10353 1.00
6218a596672d3558,10317 1.00
6218b058c91617f4,12868 1.00
6218b961f82b81de,9060 1.00
6218b9b4453a89e1,10621 1.00
621941ecf11ab916,10079 1.00
62198a98a835f3fb,14261 1.00
621a33e207188fee,2054 1.00
621b5a18147abf0d,9060 1.00
621b6d4bba406090,5944 1.00
621b7d12a32e38dc,10317 1.00
621d1a881e8dc973,4198 1.00
621d60a94ee72bd9,10317 1.00
621d88f8a775f4e6,14586 1.00
621e66001e0da413,8205 1.00
621e85a145959922,8205 1.00
621f78a4f7ae909f,11832 1.00
62206457598b6d04,10494 1.00
6220d69f68ff6530,10317 1.00
6221237f3376b706,10494 1.00
62215e909cc5a848,2054 1.00
62217b36bd92991d,4371 1.00
6221a7de807803b1,10317 1.00
622275c9aaa2c2ae,10317 1.00
62227cc929674162,10269 1.00
6223e004ea722152,573 1.00
622409e9fc9eae79,11832 1.00
622429893d2bc857,10317 1.00
62261c55917998ea,10043 1.00
622629ebac725a8c,829 1.00
6226b06f68a6ed53,13265 1.00
6227cd5ec9e99e99,10317 1.00
6227e82638b0c69b,4499 1.00
6228058a73be2ee6,2032 1.00
62286223849cc623,9060 1.00
6229e33a34730a86,8205 1.00
622b71efbe0737ff,453 1.00
622b7384e157fcf0,9318 1.00
622cc82b899e947d,5204 1.00
622dc64567c587d1,10317 1.00
622de4a1b6468b60,573 1.00
622eafc76cb85d55,10098 1.00
622ec48e84d86448,11832 1.00
622fa3220e57032b,573 1.00
6232087eae0a9469,11832 1.00
6232c33e93801096,11643 1.00
62332fd7887c1473,2054 1.00
6233413e2e1510b1,10317 1.00
62340bee492ef535,9060 1.00
6234d774b5bd7438,2012 1.00
62365f6ea61de499,6395 1.00
623773655ee1513f,9659 1.00
6237cd0e5d2f61d6,2003 1.00
6237d7222de298ac,2054 1.00
6238e7958e86c05f,573 1.00
6239eea44d114561,5243 1.00
623bcc22e711e49c,3438 1.00
623bce9045358c75,9605 1.00
623c6e53f90fdec9,11832 1.00
623cbcde254a0b93,9318 1.00
623cbdff97442f60,10317 1.00
623e10e8bec18713,8900 1.00
623f589eab85b31e,9060 1.00
623f7a2ca667f19a,10434 1.00
623f8cb695cf2989,6911 1.00
6240a8bed9139eb8,14586 1.00
62414794a19ff13d,9659 1.00
62417f19c3ce4af2,12057 1.00
6242d39014a7b26f,8205 1.00
62430008de814c3d,5557 1.00
62447d10be175d5f,9060 1.00
6244c12c00a9d2fa,8205 1.00
6245646c8e9ba10d,11832 1.00
6245965deb13740a,13480 1.00
6246566d6f33b5f0,9060 1.00
6246916e779c95fa,10043 1.00
62470daf941a5c37,8095 1.00
6247d8ecce459c44,573 1.00
624a41058b0ed128,4499 1.00
624a72a8d44d4f47,2373 1.00
624abf6e78f3ac37,10317 1.00
624b1505d7fb2e9e,9060 1.00
624b9503f0009473,13431 1.00
624c3d4b4077fa1e,9747 1.00
624cd30ccb07aeee,2003 1.00
624cdb9923b80000,10317 1.00
624db975b40d2d0f,7943 1.00
624dd233131140f7,8537 1.00
624e98360e132ca1,3806 1.00
624f61c31771cb57,3438 1.00
625069a8d0229d71,10870 1.00
6250ac1ed9d4b0ac,453 1.00
6252072d32ddf6b1,10317 1.00
625289b510fd88d3,10317 1.00
62530da8a8187b4f,14384 1.00
62542884503da9d2,4499 1.00
6254cff00fe4f359,453 1.00
6254f68f2d6a97e2,12438 1.00
6254fea77eee355a,4499 1.00
625508ea02645684,6730 1.00
62554797ecc6abb2,5114 1.00
62567fa265251f2b,9060 1.00
62570af65dd2ec65,11343 1.00
6257406fa697f55a,14472 1.00
